Well,All Events #Events,All Events %Parent,All Events FSC-A Mean,All Events FSC-A Median,All Events FSC-W Mean,All Events FSC-W Median,All Events SSC-A Mean,All Events SSC-A Median,All Events CD33 640 670/30-A Mean,All Events CD33 640 670/30-A Median,All Events CD45RA 640 730/45-A Mean,All Events CD45RA 640 730/45-A Median,All Events CD34 640 780/60-A Mean,All Events CD34 640 780/60-A Median,All Events CD90 561 582/15-A Mean,All Events CD90 561 582/15-A Median,All Events CD49f 561 670/14-A Mean,All Events CD49f 561 670/14-A Median,All Events CD38 561 780/60-A Mean,All Events CD38 561 780/60-A Median,All Events Lineage 488 530/30-A Mean,All Events Lineage 488 530/30-A Median,All Events CD7_CD10 V405 450/50-A Mean,All Events CD7_CD10 V405 450/50-A Median,All Events Live V405 525/50-A Mean,All Events Live V405 525/50-A Median,All Events CD45 V405 780/60-A Mean,All Events CD45 V405 780/60-A Median,All Events Time Mean,All Events Time Median,Cells #Events,Cells %Parent,Cells FSC-A Mean,Cells FSC-A Median,Cells FSC-W Mean,Cells FSC-W Median,Cells SSC-A Mean,Cells SSC-A Median,Cells CD33 640 670/30-A Mean,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Mean,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Mean,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Mean,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Mean,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Mean,Cells CD38 561 780/60-A Median,Cells Lineage 488 530/30-A Mean,Cells Lineage 488 530/30-A Median,Cells CD7_CD10 V405 450/50-A Mean,Cells CD7_CD10 V405 450/50-A Median,Cells Live V405 525/50-A Mean,Cells Live V405 525/50-A Median,Cells CD45 V405 780/60-A Mean,Cells CD45 V405 780/60-A Median,Cells Time Mean,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Mean,Singlets FSC-A Median,Singlets FSC-W Mean,Singlets FSC-W Median,Singlets SSC-A Mean,Singlets SSC-A Median,Singlets CD33 640 670/30-A Mean,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Mean,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Mean,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Mean,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Mean,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Mean,Singlets CD38 561 780/60-A Median,Singlets Lineage 488 530/30-A Mean,Singlets Lineage 488 530/30-A Median,Singlets CD7_CD10 V405 450/50-A Mean,Singlets CD7_CD10 V405 450/50-A Median,Singlets Live V405 525/50-A Mean,Singlets Live V405 525/50-A Median,Singlets CD45 V405 780/60-A Mean,Singlets CD45 V405 780/60-A Median,Singlets Time Mean,Singlets Time Median,Live #Events,Live %Parent,Live FSC-A Mean,Live FSC-A Median,Live FSC-W Mean,Live FSC-W Median,Live SSC-A Mean,Live SSC-A Median,Live CD33 640 670/30-A Mean,Live CD33 640 670/30-A Median,Live CD45RA 640 730/45-A Mean,Live CD45RA 640 730/45-A Median,Live CD34 640 780/60-A Mean,Live CD34 640 780/60-A Median,Live CD90 561 582/15-A Mean,Live CD90 561 582/15-A Median,Live CD49f 561 670/14-A Mean,Live CD49f 561 670/14-A Median,Live CD38 561 780/60-A Mean,Live CD38 561 780/60-A Median,Live Lineage 488 530/30-A Mean,Live Lineage 488 530/30-A Median,Live CD7_CD10 V405 450/50-A Mean,Live CD7_CD10 V405 450/50-A Median,Live Live V405 525/50-A Mean,Live Live V405 525/50-A Median,Live CD45 V405 780/60-A Mean,Live CD45 V405 780/60-A Median,Live Time Mean,Live Time Median,Lin- #Events,Lin- %Parent,Lin- FSC-A Mean,Lin- FSC-A Median,Lin- FSC-W Mean,Lin- FSC-W Median,Lin- SSC-A Mean,Lin- SSC-A Median,Lin- CD33 640 670/30-A Mean,Lin- CD33 640 670/30-A Median,Lin- CD45RA 640 730/45-A Mean,Lin- CD45RA 640 730/45-A Median,Lin- CD34 640 780/60-A Mean,Lin- CD34 640 780/60-A Median,Lin- CD90 561 582/15-A Mean,Lin- CD90 561 582/15-A Median,Lin- CD49f 561 670/14-A Mean,Lin- CD49f 561 670/14-A Median,Lin- CD38 561 780/60-A Mean,Lin- CD38 561 780/60-A Median,Lin- Lineage 488 530/30-A Mean,Lin- Lineage 488 530/30-A Median,Lin- CD7_CD10 V405 450/50-A Mean,Lin- CD7_CD10 V405 450/50-A Median,Lin- Live V405 525/50-A Mean,Lin- Live V405 525/50-A Median,Lin- CD45 V405 780/60-A Mean,Lin- CD45 V405 780/60-A Median,Lin- Time Mean,Lin- Time Median,CD33- #Events,CD33- %Parent,CD33- FSC-A Mean,CD33- FSC-A Median,CD33- FSC-W Mean,CD33- FSC-W Median,CD33- SSC-A Mean,CD33- SSC-A Median,CD33- CD33 640 670/30-A Mean,CD33- CD33 640 670/30-A Median,CD33- CD45RA 640 730/45-A Mean,CD33- CD45RA 640 730/45-A Median,CD33- CD34 640 780/60-A Mean,CD33- CD34 640 780/60-A Median,CD33- CD90 561 582/15-A Mean,CD33- CD90 561 582/15-A Median,CD33- CD49f 561 670/14-A Mean,CD33- CD49f 561 670/14-A Median,CD33- CD38 561 780/60-A Mean,CD33- CD38 561 780/60-A Median,CD33- Lineage 488 530/30-A Mean,CD33- Lineage 488 530/30-A Median,CD33- CD7_CD10 V405 450/50-A Mean,CD33- CD7_CD10 V405 450/50-A Median,CD33- Live V405 525/50-A Mean,CD33- Live V405 525/50-A Median,CD33- CD45 V405 780/60-A Mean,CD33- CD45 V405 780/60-A Median,CD33- Time Mean,CD33- Time Median,CD34+/CD45+ #Events,CD34+/CD45+ %Parent,CD34+/CD45+ FSC-A Mean,CD34+/CD45+ FSC-A Median,CD34+/CD45+ FSC-W Mean,CD34+/CD45+ FSC-W Median,CD34+/CD45+ SSC-A Mean,CD34+/CD45+ SSC-A Median,CD34+/CD45+ CD33 640 670/30-A Mean,CD34+/CD45+ CD33 640 670/30-A Median,CD34+/CD45+ CD45RA 640 730/45-A Mean,CD34+/CD45+ CD45RA 640 730/45-A Median,CD34+/CD45+ CD34 640 780/60-A Mean,CD34+/CD45+ CD34 640 780/60-A Median,CD34+/CD45+ CD90 561 582/15-A Mean,CD34+/CD45+ CD90 561 582/15-A Median,CD34+/CD45+ CD49f 561 670/14-A Mean,CD34+/CD45+ CD49f 561 670/14-A Median,CD34+/CD45+ CD38 561 780/60-A Mean,CD34+/CD45+ CD38 561 780/60-A Median,CD34+/CD45+ Lineage 488 530/30-A Mean,CD34+/CD45+ Lineage 488 530/30-A Median,CD34+/CD45+ CD7_CD10 V405 450/50-A Mean,CD34+/CD45+ CD7_CD10 V405 450/50-A Median,CD34+/CD45+ Live V405 525/50-A Mean,CD34+/CD45+ Live V405 525/50-A Median,CD34+/CD45+ CD45 V405 780/60-A Mean,CD34+/CD45+ CD45 V405 780/60-A Median,CD34+/CD45+ Time Mean,CD34+/CD45+ Time Median,CD34+/CD38- #Events,CD34+/CD38- %Parent,CD34+/CD38- FSC-A Mean,CD34+/CD38- FSC-A Median,CD34+/CD38- FSC-W Mean,CD34+/CD38- FSC-W Median,CD34+/CD38- SSC-A Mean,CD34+/CD38- SSC-A Median,CD34+/CD38- CD33 640 670/30-A Mean,CD34+/CD38- CD33 640 670/30-A Median,CD34+/CD38- CD45RA 640 730/45-A Mean,CD34+/CD38- CD45RA 640 730/45-A Median,CD34+/CD38- CD34 640 780/60-A Mean,CD34+/CD38- CD34 640 780/60-A Median,CD34+/CD38- CD90 561 582/15-A Mean,CD34+/CD38- CD90 561 582/15-A Median,CD34+/CD38- CD49f 561 670/14-A Mean,CD34+/CD38- CD49f 561 670/14-A Median,CD34+/CD38- CD38 561 780/60-A Mean,CD34+/CD38- CD38 561 780/60-A Median,CD34+/CD38- Lineage 488 530/30-A Mean,CD34+/CD38- Lineage 488 530/30-A Median,CD34+/CD38- CD7_CD10 V405 450/50-A Mean,CD34+/CD38- CD7_CD10 V405 450/50-A Median,CD34+/CD38- Live V405 525/50-A Mean,CD34+/CD38- Live V405 525/50-A Median,CD34+/CD38- CD45 V405 780/60-A Mean,CD34+/CD38- CD45 V405 780/60-A Median,CD34+/CD38- Time Mean,CD34+/CD38- Time Median,CD90+ HSC #Events,CD90+ HSC %Parent,CD90+ HSC FSC-A Mean,CD90+ HSC FSC-A Median,CD90+ HSC FSC-W Mean,CD90+ HSC FSC-W Median,CD90+ HSC SSC-A Mean,CD90+ HSC SSC-A Median,CD90+ HSC CD33 640 670/30-A Mean,CD90+ HSC CD33 640 670/30-A Median,CD90+ HSC CD45RA 640 730/45-A Mean,CD90+ HSC CD45RA 640 730/45-A Median,CD90+ HSC CD34 640 780/60-A Mean,CD90+ HSC CD34 640 780/60-A Median,CD90+ HSC CD90 561 582/15-A Mean,CD90+ HSC CD90 561 582/15-A Median,CD90+ HSC CD49f 561 670/14-A Mean,CD90+ HSC CD49f 561 670/14-A Median,CD90+ HSC CD38 561 780/60-A Mean,CD90+ HSC CD38 561 780/60-A Median,CD90+ HSC Lineage 488 530/30-A Mean,CD90+ HSC Lineage 488 530/30-A Median,CD90+ HSC CD7_CD10 V405 450/50-A Mean,CD90+ HSC CD7_CD10 V405 450/50-A Median,CD90+ HSC Live V405 525/50-A Mean,CD90+ HSC Live V405 525/50-A Median,CD90+ HSC CD45 V405 780/60-A Mean,CD90+ HSC CD45 V405 780/60-A Median,CD90+ HSC Time Mean,CD90+ HSC Time Median
A1,1,,"167,755","167,755","97,510","97,510","89,471","89,471",170,170,13,13,"4,283","4,283","4,416","4,416","1,604","1,604",180,180,162,162,118,118,450,450,"1,560","1,560","1,714","1,714",1,100,"167,755","167,755","97,510","97,510","89,471","89,471",170,170,13,13,"4,283","4,283","4,416","4,416","1,604","1,604",180,180,162,162,118,118,450,450,"1,560","1,560","1,714","1,714",1,100,"167,755","167,755","97,510","97,510","89,471","89,471",170,170,13,13,"4,283","4,283","4,416","4,416","1,604","1,604",180,180,162,162,118,118,450,450,"1,560","1,560","1,714","1,714",1,100,"167,755","167,755","97,510","97,510","89,471","89,471",170,170,13,13,"4,283","4,283","4,416","4,416","1,604","1,604",180,180,162,162,118,118,450,450,"1,560","1,560","1,714","1,714",1,100,"167,755","167,755","97,510","97,510","89,471","89,471",170,170,13,13,"4,283","4,283","4,416","4,416","1,604","1,604",180,180,162,162,118,118,450,450,"1,560","1,560","1,714","1,714",1,100,"167,755","167,755","97,510","97,510","89,471","89,471",170,170,13,13,"4,283","4,283","4,416","4,416","1,604","1,604",180,180,162,162,118,118,450,450,"1,560","1,560","1,714","1,714",1,100,"167,755","167,755","97,510","97,510","89,471","89,471",170,170,13,13,"4,283","4,283","4,416","4,416","1,604","1,604",180,180,162,162,118,118,450,450,"1,560","1,560","1,714","1,714",1,100,"167,755","167,755","97,510","97,510","89,471","89,471",170,170,13,13,"4,283","4,283","4,416","4,416","1,604","1,604",180,180,162,162,118,118,450,450,"1,560","1,560","1,714","1,714",1,100,"167,755","167,755","97,510","97,510","89,471","89,471",170,170,13,13,"4,283","4,283","4,416","4,416","1,604","1,604",180,180,162,162,118,118,450,450,"1,560","1,560","1,714","1,714"
A2,1,,"161,594","161,594","96,842","96,842","79,936","79,936",206,206,104,104,"3,370","3,370",354,354,235,235,608,608,107,107,159,159,310,310,"1,502","1,502","2,090","2,090",1,100,"161,594","161,594","96,842","96,842","79,936","79,936",206,206,104,104,"3,370","3,370",354,354,235,235,608,608,107,107,159,159,310,310,"1,502","1,502","2,090","2,090",1,100,"161,594","161,594","96,842","96,842","79,936","79,936",206,206,104,104,"3,370","3,370",354,354,235,235,608,608,107,107,159,159,310,310,"1,502","1,502","2,090","2,090",1,100,"161,594","161,594","96,842","96,842","79,936","79,936",206,206,104,104,"3,370","3,370",354,354,235,235,608,608,107,107,159,159,310,310,"1,502","1,502","2,090","2,090",1,100,"161,594","161,594","96,842","96,842","79,936","79,936",206,206,104,104,"3,370","3,370",354,354,235,235,608,608,107,107,159,159,310,310,"1,502","1,502","2,090","2,090",1,100,"161,594","161,594","96,842","96,842","79,936","79,936",206,206,104,104,"3,370","3,370",354,354,235,235,608,608,107,107,159,159,310,310,"1,502","1,502","2,090","2,090",1,100,"161,594","161,594","96,842","96,842","79,936","79,936",206,206,104,104,"3,370","3,370",354,354,235,235,608,608,107,107,159,159,310,310,"1,502","1,502","2,090","2,090",1,100,"161,594","161,594","96,842","96,842","79,936","79,936",206,206,104,104,"3,370","3,370",354,354,235,235,608,608,107,107,159,159,310,310,"1,502","1,502","2,090","2,090",1,100,"161,594","161,594","96,842","96,842","79,936","79,936",206,206,104,104,"3,370","3,370",354,354,235,235,608,608,107,107,159,159,310,310,"1,502","1,502","2,090","2,090"
A3,1,,"179,750","179,750","102,541","102,541","122,095","122,095",103,103,48,48,"3,905","3,905",704,704,"1,285","1,285",660,660,229,229,0,0,450,450,"3,070","3,070","2,462","2,462",1,100,"179,750","179,750","102,541","102,541","122,095","122,095",103,103,48,48,"3,905","3,905",704,704,"1,285","1,285",660,660,229,229,0,0,450,450,"3,070","3,070","2,462","2,462",1,100,"179,750","179,750","102,541","102,541","122,095","122,095",103,103,48,48,"3,905","3,905",704,704,"1,285","1,285",660,660,229,229,0,0,450,450,"3,070","3,070","2,462","2,462",1,100,"179,750","179,750","102,541","102,541","122,095","122,095",103,103,48,48,"3,905","3,905",704,704,"1,285","1,285",660,660,229,229,0,0,450,450,"3,070","3,070","2,462","2,462",1,100,"179,750","179,750","102,541","102,541","122,095","122,095",103,103,48,48,"3,905","3,905",704,704,"1,285","1,285",660,660,229,229,0,0,450,450,"3,070","3,070","2,462","2,462",1,100,"179,750","179,750","102,541","102,541","122,095","122,095",103,103,48,48,"3,905","3,905",704,704,"1,285","1,285",660,660,229,229,0,0,450,450,"3,070","3,070","2,462","2,462",1,100,"179,750","179,750","102,541","102,541","122,095","122,095",103,103,48,48,"3,905","3,905",704,704,"1,285","1,285",660,660,229,229,0,0,450,450,"3,070","3,070","2,462","2,462",1,100,"179,750","179,750","102,541","102,541","122,095","122,095",103,103,48,48,"3,905","3,905",704,704,"1,285","1,285",660,660,229,229,0,0,450,450,"3,070","3,070","2,462","2,462",1,100,"179,750","179,750","102,541","102,541","122,095","122,095",103,103,48,48,"3,905","3,905",704,704,"1,285","1,285",660,660,229,229,0,0,450,450,"3,070","3,070","2,462","2,462"
A4,1,,"126,422","126,422","87,516","87,516","100,728","100,728",136,136,118,118,"3,869","3,869","1,041","1,041",626,626,627,627,275,275,776,776,290,290,"1,787","1,787","3,056","3,056",1,100,"126,422","126,422","87,516","87,516","100,728","100,728",136,136,118,118,"3,869","3,869","1,041","1,041",626,626,627,627,275,275,776,776,290,290,"1,787","1,787","3,056","3,056",1,100,"126,422","126,422","87,516","87,516","100,728","100,728",136,136,118,118,"3,869","3,869","1,041","1,041",626,626,627,627,275,275,776,776,290,290,"1,787","1,787","3,056","3,056",1,100,"126,422","126,422","87,516","87,516","100,728","100,728",136,136,118,118,"3,869","3,869","1,041","1,041",626,626,627,627,275,275,776,776,290,290,"1,787","1,787","3,056","3,056",1,100,"126,422","126,422","87,516","87,516","100,728","100,728",136,136,118,118,"3,869","3,869","1,041","1,041",626,626,627,627,275,275,776,776,290,290,"1,787","1,787","3,056","3,056",1,100,"126,422","126,422","87,516","87,516","100,728","100,728",136,136,118,118,"3,869","3,869","1,041","1,041",626,626,627,627,275,275,776,776,290,290,"1,787","1,787","3,056","3,056",1,100,"126,422","126,422","87,516","87,516","100,728","100,728",136,136,118,118,"3,869","3,869","1,041","1,041",626,626,627,627,275,275,776,776,290,290,"1,787","1,787","3,056","3,056",1,100,"126,422","126,422","87,516","87,516","100,728","100,728",136,136,118,118,"3,869","3,869","1,041","1,041",626,626,627,627,275,275,776,776,290,290,"1,787","1,787","3,056","3,056",1,100,"126,422","126,422","87,516","87,516","100,728","100,728",136,136,118,118,"3,869","3,869","1,041","1,041",626,626,627,627,275,275,776,776,290,290,"1,787","1,787","3,056","3,056"
A5,1,,"153,157","153,157","90,837","90,837","122,037","122,037",124,124,233,233,"4,815","4,815","3,005","3,005","1,876","1,876",386,386,207,207,-51,-51,444,444,"1,988","1,988","3,272","3,272",1,100,"153,157","153,157","90,837","90,837","122,037","122,037",124,124,233,233,"4,815","4,815","3,005","3,005","1,876","1,876",386,386,207,207,-51,-51,444,444,"1,988","1,988","3,272","3,272",1,100,"153,157","153,157","90,837","90,837","122,037","122,037",124,124,233,233,"4,815","4,815","3,005","3,005","1,876","1,876",386,386,207,207,-51,-51,444,444,"1,988","1,988","3,272","3,272",1,100,"153,157","153,157","90,837","90,837","122,037","122,037",124,124,233,233,"4,815","4,815","3,005","3,005","1,876","1,876",386,386,207,207,-51,-51,444,444,"1,988","1,988","3,272","3,272",1,100,"153,157","153,157","90,837","90,837","122,037","122,037",124,124,233,233,"4,815","4,815","3,005","3,005","1,876","1,876",386,386,207,207,-51,-51,444,444,"1,988","1,988","3,272","3,272",1,100,"153,157","153,157","90,837","90,837","122,037","122,037",124,124,233,233,"4,815","4,815","3,005","3,005","1,876","1,876",386,386,207,207,-51,-51,444,444,"1,988","1,988","3,272","3,272",1,100,"153,157","153,157","90,837","90,837","122,037","122,037",124,124,233,233,"4,815","4,815","3,005","3,005","1,876","1,876",386,386,207,207,-51,-51,444,444,"1,988","1,988","3,272","3,272",1,100,"153,157","153,157","90,837","90,837","122,037","122,037",124,124,233,233,"4,815","4,815","3,005","3,005","1,876","1,876",386,386,207,207,-51,-51,444,444,"1,988","1,988","3,272","3,272",1,100,"153,157","153,157","90,837","90,837","122,037","122,037",124,124,233,233,"4,815","4,815","3,005","3,005","1,876","1,876",386,386,207,207,-51,-51,444,444,"1,988","1,988","3,272","3,272"
A6,1,,"132,261","132,261","87,265","87,265","88,382","88,382",220,220,42,42,"4,120","4,120","2,913","2,913",756,756,780,780,185,185,18,18,325,325,988,988,"3,520","3,520",1,100,"132,261","132,261","87,265","87,265","88,382","88,382",220,220,42,42,"4,120","4,120","2,913","2,913",756,756,780,780,185,185,18,18,325,325,988,988,"3,520","3,520",1,100,"132,261","132,261","87,265","87,265","88,382","88,382",220,220,42,42,"4,120","4,120","2,913","2,913",756,756,780,780,185,185,18,18,325,325,988,988,"3,520","3,520",1,100,"132,261","132,261","87,265","87,265","88,382","88,382",220,220,42,42,"4,120","4,120","2,913","2,913",756,756,780,780,185,185,18,18,325,325,988,988,"3,520","3,520",1,100,"132,261","132,261","87,265","87,265","88,382","88,382",220,220,42,42,"4,120","4,120","2,913","2,913",756,756,780,780,185,185,18,18,325,325,988,988,"3,520","3,520",1,100,"132,261","132,261","87,265","87,265","88,382","88,382",220,220,42,42,"4,120","4,120","2,913","2,913",756,756,780,780,185,185,18,18,325,325,988,988,"3,520","3,520",1,100,"132,261","132,261","87,265","87,265","88,382","88,382",220,220,42,42,"4,120","4,120","2,913","2,913",756,756,780,780,185,185,18,18,325,325,988,988,"3,520","3,520",1,100,"132,261","132,261","87,265","87,265","88,382","88,382",220,220,42,42,"4,120","4,120","2,913","2,913",756,756,780,780,185,185,18,18,325,325,988,988,"3,520","3,520",1,100,"132,261","132,261","87,265","87,265","88,382","88,382",220,220,42,42,"4,120","4,120","2,913","2,913",756,756,780,780,185,185,18,18,325,325,988,988,"3,520","3,520"
A7,1,,"144,548","144,548","92,026","92,026","92,143","92,143",26,26,111,111,"2,167","2,167","3,194","3,194","1,462","1,462",637,637,158,158,134,134,477,477,"2,007","2,007","4,512","4,512",1,100,"144,548","144,548","92,026","92,026","92,143","92,143",26,26,111,111,"2,167","2,167","3,194","3,194","1,462","1,462",637,637,158,158,134,134,477,477,"2,007","2,007","4,512","4,512",1,100,"144,548","144,548","92,026","92,026","92,143","92,143",26,26,111,111,"2,167","2,167","3,194","3,194","1,462","1,462",637,637,158,158,134,134,477,477,"2,007","2,007","4,512","4,512",1,100,"144,548","144,548","92,026","92,026","92,143","92,143",26,26,111,111,"2,167","2,167","3,194","3,194","1,462","1,462",637,637,158,158,134,134,477,477,"2,007","2,007","4,512","4,512",1,100,"144,548","144,548","92,026","92,026","92,143","92,143",26,26,111,111,"2,167","2,167","3,194","3,194","1,462","1,462",637,637,158,158,134,134,477,477,"2,007","2,007","4,512","4,512",1,100,"144,548","144,548","92,026","92,026","92,143","92,143",26,26,111,111,"2,167","2,167","3,194","3,194","1,462","1,462",637,637,158,158,134,134,477,477,"2,007","2,007","4,512","4,512",1,100,"144,548","144,548","92,026","92,026","92,143","92,143",26,26,111,111,"2,167","2,167","3,194","3,194","1,462","1,462",637,637,158,158,134,134,477,477,"2,007","2,007","4,512","4,512",1,100,"144,548","144,548","92,026","92,026","92,143","92,143",26,26,111,111,"2,167","2,167","3,194","3,194","1,462","1,462",637,637,158,158,134,134,477,477,"2,007","2,007","4,512","4,512",1,100,"144,548","144,548","92,026","92,026","92,143","92,143",26,26,111,111,"2,167","2,167","3,194","3,194","1,462","1,462",637,637,158,158,134,134,477,477,"2,007","2,007","4,512","4,512"
A8,1,,"110,788","110,788","87,558","87,558","65,210","65,210",81,81,41,41,"2,651","2,651","5,828","5,828",696,696,758,758,11,11,-25,-25,539,539,"1,972","1,972","6,181","6,181",1,100,"110,788","110,788","87,558","87,558","65,210","65,210",81,81,41,41,"2,651","2,651","5,828","5,828",696,696,758,758,11,11,-25,-25,539,539,"1,972","1,972","6,181","6,181",1,100,"110,788","110,788","87,558","87,558","65,210","65,210",81,81,41,41,"2,651","2,651","5,828","5,828",696,696,758,758,11,11,-25,-25,539,539,"1,972","1,972","6,181","6,181",1,100,"110,788","110,788","87,558","87,558","65,210","65,210",81,81,41,41,"2,651","2,651","5,828","5,828",696,696,758,758,11,11,-25,-25,539,539,"1,972","1,972","6,181","6,181",1,100,"110,788","110,788","87,558","87,558","65,210","65,210",81,81,41,41,"2,651","2,651","5,828","5,828",696,696,758,758,11,11,-25,-25,539,539,"1,972","1,972","6,181","6,181",1,100,"110,788","110,788","87,558","87,558","65,210","65,210",81,81,41,41,"2,651","2,651","5,828","5,828",696,696,758,758,11,11,-25,-25,539,539,"1,972","1,972","6,181","6,181",1,100,"110,788","110,788","87,558","87,558","65,210","65,210",81,81,41,41,"2,651","2,651","5,828","5,828",696,696,758,758,11,11,-25,-25,539,539,"1,972","1,972","6,181","6,181",1,100,"110,788","110,788","87,558","87,558","65,210","65,210",81,81,41,41,"2,651","2,651","5,828","5,828",696,696,758,758,11,11,-25,-25,539,539,"1,972","1,972","6,181","6,181",1,100,"110,788","110,788","87,558","87,558","65,210","65,210",81,81,41,41,"2,651","2,651","5,828","5,828",696,696,758,758,11,11,-25,-25,539,539,"1,972","1,972","6,181","6,181"
A9,1,,"128,511","128,511","85,556","85,556","82,146","82,146",75,75,315,315,"4,533","4,533",174,174,771,771,786,786,227,227,146,146,330,330,692,692,"8,717","8,717",1,100,"128,511","128,511","85,556","85,556","82,146","82,146",75,75,315,315,"4,533","4,533",174,174,771,771,786,786,227,227,146,146,330,330,692,692,"8,717","8,717",1,100,"128,511","128,511","85,556","85,556","82,146","82,146",75,75,315,315,"4,533","4,533",174,174,771,771,786,786,227,227,146,146,330,330,692,692,"8,717","8,717",1,100,"128,511","128,511","85,556","85,556","82,146","82,146",75,75,315,315,"4,533","4,533",174,174,771,771,786,786,227,227,146,146,330,330,692,692,"8,717","8,717",1,100,"128,511","128,511","85,556","85,556","82,146","82,146",75,75,315,315,"4,533","4,533",174,174,771,771,786,786,227,227,146,146,330,330,692,692,"8,717","8,717",1,100,"128,511","128,511","85,556","85,556","82,146","82,146",75,75,315,315,"4,533","4,533",174,174,771,771,786,786,227,227,146,146,330,330,692,692,"8,717","8,717",1,100,"128,511","128,511","85,556","85,556","82,146","82,146",75,75,315,315,"4,533","4,533",174,174,771,771,786,786,227,227,146,146,330,330,692,692,"8,717","8,717",1,100,"128,511","128,511","85,556","85,556","82,146","82,146",75,75,315,315,"4,533","4,533",174,174,771,771,786,786,227,227,146,146,330,330,692,692,"8,717","8,717",1,100,"128,511","128,511","85,556","85,556","82,146","82,146",75,75,315,315,"4,533","4,533",174,174,771,771,786,786,227,227,146,146,330,330,692,692,"8,717","8,717"
A10,1,,"111,348","111,348","94,804","94,804","113,338","113,338",341,341,68,68,"6,118","6,118",923,923,628,628,531,531,232,232,49,49,505,505,853,853,"8,929","8,929",1,100,"111,348","111,348","94,804","94,804","113,338","113,338",341,341,68,68,"6,118","6,118",923,923,628,628,531,531,232,232,49,49,505,505,853,853,"8,929","8,929",1,100,"111,348","111,348","94,804","94,804","113,338","113,338",341,341,68,68,"6,118","6,118",923,923,628,628,531,531,232,232,49,49,505,505,853,853,"8,929","8,929",1,100,"111,348","111,348","94,804","94,804","113,338","113,338",341,341,68,68,"6,118","6,118",923,923,628,628,531,531,232,232,49,49,505,505,853,853,"8,929","8,929",1,100,"111,348","111,348","94,804","94,804","113,338","113,338",341,341,68,68,"6,118","6,118",923,923,628,628,531,531,232,232,49,49,505,505,853,853,"8,929","8,929",1,100,"111,348","111,348","94,804","94,804","113,338","113,338",341,341,68,68,"6,118","6,118",923,923,628,628,531,531,232,232,49,49,505,505,853,853,"8,929","8,929",1,100,"111,348","111,348","94,804","94,804","113,338","113,338",341,341,68,68,"6,118","6,118",923,923,628,628,531,531,232,232,49,49,505,505,853,853,"8,929","8,929",1,100,"111,348","111,348","94,804","94,804","113,338","113,338",341,341,68,68,"6,118","6,118",923,923,628,628,531,531,232,232,49,49,505,505,853,853,"8,929","8,929",1,100,"111,348","111,348","94,804","94,804","113,338","113,338",341,341,68,68,"6,118","6,118",923,923,628,628,531,531,232,232,49,49,505,505,853,853,"8,929","8,929"
